timestamp,frame index,eci x [m],eci y [m],eci z [m],q_eta,q_e1,q_e2,q_e3
1735208670.8615217,34,-1547178.5705389576,-4560128.648660412,4849069.12991479,0.04106242422366151,0.795125002507019,0.34757875179712033,0.4952566150992019
1735208670.9448552,35,-1547431.1004410835,-4560512.786575759,4848628.739433238,0.04104996635450516,0.7951176649457206,0.3475523256658397,0.495287973962863
1735208671.0281885,36,-1547683.6160290546,-4560896.883337334,4848188.307510705,0.04103820449598156,0.7951112256179779,0.34752926249435445,0.4953154708449017
1735208671.1115217,37,-1547936.1050278067,-4561280.901740251,4847747.792052785,0.0410278041656483,0.7951065434535557,0.3475127780960825,0.4953354127504445
1735208671.1948552,38,-1548188.5947489364,-4561664.921241855,4847307.275334539,0.041017403805559426,0.7951018612757377,0.34749629365064827,0.49535535471304165
1735208671.2781885,39,-1548441.0701493626,-4562048.89957988,4846866.717187293,0.04099752959823606,0.7950958324688816,0.3474768779487765,0.4953802943174105
1735208671.3615217,40,-1548693.5189475338,-4562432.799539397,4846426.0755273895,0.04095912174995094,0.7950871692402994,0.34745172777003475,0.4954150108648168
1735208671.4448552,41,-1548945.9684679678,-4562816.700597261,4845985.4326067995,0.04092071379177998,0.7950785059869316,0.34742657751933764,0.4954497275115481
1735208671.5281885,42,-1549198.403661151,-4563200.560481744,4845544.748269192,0.04088533871863763,0.7950701061130333,0.34740137364986395,0.4954838026075629
1735208671.6115217,43,-1549450.8122390462,-4563584.341967878,4845103.9804416625,0.04085589663002449,0.7950622214369953,0.3473760647458041,0.49551662283930237
1735208671.6948552,44,-1549703.221539089,-4563968.124552021,4844663.211353084,0.040826454457176774,0.7950543367383991,0.3473507557693349,0.4955494431649413
1735208671.7781885,45,-1549955.6165053432,-4564351.865952994,4844222.400859461,0.04079854160638413,0.795045782195923,0.34732559323534723,0.4955831042042183
1735208671.8615217,46,-1550207.9848432944,-4564735.528935807,4843781.506898632,0.040773620386656544,0.79503591720113,0.34730071704351567,0.49561841010599833
1735208671.9448552,47,-1550460.353903278,-4565119.193016289,4843340.611676394,0.04074869909562871,0.7950260521781128,0.3472758407805127,0.49565371610878944
1735208672.0281885,48,-1550712.7086229252,-4565502.8159038,4842899.675061106,0.040718690627802805,0.7950192277329531,0.3472510123703881,0.495684524421265
1735208672.1115217,49,-1550965.036701235,-4565886.3603533115,4842458.655001371,0.040678730032686634,0.7950183514814728,0.3472262774350891,0.49570653414943877
1735208672.1948552,50,-1551217.3655014618,-4566269.905900155,4842017.633679867,0.040638769323242174,0.7950174752274856,0.3472015424290228,0.49572854394058297
1735208672.2781885,51,-1551469.6799548164,-4566653.410244243,4841576.570977292,0.040602114410240295,0.7950157620217839,0.3471749828507033,0.4957528974428728
1735208672.3615217,52,-1551721.967753822,-4567036.836130532,4841135.424852999,0.040571926366663055,0.7950124114917794,0.3471448537433872,0.49578183604459014
1735208672.4448552,53,-1551974.2562746294,-4567420.2631138135,4840694.277466575,0.04054173823671704,0.7950090609521889,0.347114724549871,0.4958107747291016
1735208672.5281885,54,-1552226.53044202,-4567803.648884545,4840253.08871108,0.04051292322777122,0.7950038367866415,0.347085637308735,0.49584187041083966
1735208672.6115217,55,-1552478.7779420328,-4568186.956177656,4839811.816556636,0.040486794271316184,0.7949949472485671,0.3470585882589045,0.49587718596440755
1735208672.6948552,56,-1552731.026163732,-4568570.264567419,4839370.543139701,0.04046066524010554,0.7949860576850596,0.347031539131686,0.4959125016190141
1735208672.7781885,57,-1552983.2600254796,-4568953.531734855,4838929.228365681,0.0404361939217679,0.7949773745749302,0.34700513637089486,0.4959468938049775
1735208672.8615217,58,-1553235.4672068402,-4569336.720404877,4838487.830215455,0.04041496542257856,0.7949690952975108,0.3469799979382162,0.4959794796170902
1735208672.9448552,59,-1553487.675109772,-4569719.910171213,4838046.430802377,0.04039373686265394,0.7949608159964041,0.34695485943361587,0.49601206552243177
1735208673.0281885,60,-1553739.868646212,-4570103.05870544,4837604.990044219,0.04036990911128379,0.7949546075260782,0.3469336153076268,0.4960388168734176
1735208673.1115217,61,-1553992.035489244,-4570486.12872245,4837163.465932635,0.040340996471568726,0.7949524501528068,0.3469199895708203,0.49605415433251493
1735208673.1948552,62,-1554244.2030537317,-4570869.199835435,4836721.940557838,0.04031208374913386,0.7949502927733633,0.34690636379503026,0.4960694918354931
1735208673.2781885,63,-1554496.3562451892,-4571252.229706527,4836280.373849965,0.040285417021304316,0.7949472190345682,0.34688609588737657,0.4960907559796151
1735208673.3615217,64,-1554748.4827302226,-4571635.181040603,4835838.723811441,0.040263143946101,0.7949423526200159,0.34685283397422567,0.4961236144322188
1735208673.4448552,65,-1555000.6099365966,-4572018.133470313,4835397.072509345,0.04024087080717383,0.7949374861915407,0.34681957196591157,0.49615647297883136
1735208673.5281885,66,-1555252.7227634084,-4572401.044648365,4834955.379886168,0.04021753980713035,0.7949298514891615,0.3467914905972912,0.49619022621714887
1735208673.6115217,67,-1555504.8088707926,-4572783.877269632,4834513.603955107,0.040192139200401815,0.7949168012158693,0.34677354387074144,0.4962257299148797
1735208673.6948552,68,-1555756.8956994014,-4573166.710986192,4834071.826760114,0.04016673852100149,0.79490375090524,0.3467555970928456,0.4962612337141875
1735208673.7781885,69,-1556008.9681419092,-4573549.503441318,4833630.008256057,0.04014114973094031,0.7948913924820021,0.3467347954008335,0.4962976337455396
1735208673.8615217,70,-1556261.0138519702,-4573932.217319863,4833188.10646692,0.040115192799903054,0.7948803875173875,0.34670840857140717,0.4963357872644591
1735208673.9448552,71,-1556513.0602831403,-4574314.932293362,4832746.20341349,0.04008923579460236,0.7948693825212875,0.34668202166648737,0.49637394089253684
1735208674.0281885,72,-1556765.0923216818,-4574697.605995666,4832304.259062999,0.04006138315883749,0.7948598953873731,0.3466571476463562,0.4964087551425728
1735208674.1115217,73,-1557017.0976147803,-4575080.201101632,4831862.231450201,0.040029821976843044,0.7948533775689003,0.34663523311834743,0.4964370368177584
1735208674.1948552,74,-1557269.1036288727,-4575462.797302213,4831420.202572751,0.03999826070455124,0.7948468597317799,0.3466133185276406,0.49646531857385856
1735208674.2781885,75,-1557521.0952438007,-4575845.352221829,4830978.132410257,0.039964935881351665,0.7948418916697276,0.34658932800318654,0.4964927052232947
1735208674.3615217,76,-1557773.0601002742,-4576227.828525332,4830535.979008265,0.03992816086633356,0.7948399553790513,0.3465612762298062,0.49651834094373837
1735208674.4448552,77,-1558025.0256776256,-4576610.30592311,4830093.824341261,0.03989138574610118,0.7948380190828351,0.34653322437616896,0.4965439767375265
1735208674.5281885,78,-1558276.9768492791,-4576992.742030158,4829651.628401237,0.03986151047463294,0.7948370237894958,0.3465033218297344,0.49656883894608794
1735208674.6115217,79,-1558528.9012494702,-4577375.099501323,4829209.34924453,0.03984513309529641,0.7948378693588585,0.3464697986364071,0.4965921879418938
1735208674.6948552,80,-1558780.8263704232,-4577757.458066423,4828767.068822452,0.03982875566910377,0.7948387149306402,0.34643627534716903,0.4966155370045018
1735208674.7781885,81,-1559032.7370791538,-4578139.775331045,4828324.7471393645,0.03980945078678645,0.7948377953897663,0.34640699895317223,0.49663897978754534
1735208674.8615217,82,-1559284.6210034313,-4578522.013940045,4827882.342262385,0.03978441886270818,0.7948334227832242,0.34638603052581984,0.49666260604552653
1735208674.9448552,83,-1559536.5056483555,-4578904.25364264,4827439.936119675,0.03975938686701292,0.7948290501641719,0.3463650620384763,0.496686232371103
1735208675.0281885,84,-1559788.3758745205,-4579286.45203499,4826997.488727994,0.039733064702343834,0.7948261145250636,0.3463396074830991,0.49671078616895215
1735208675.1115217,85,-1560040.2193032198,-4579668.571751952,4826554.958165269,0.03970421845425152,0.7948259900094816,0.346305376764995,0.49673715450280476
1735208675.1948552,86,-1560292.0634524494,-4580050.692562168,4826112.426336454,0.03967537212362934,0.7948258654935434,0.3462711459489559,0.4967635229120978
1735208675.2781885,87,-1560543.8931764038,-4580432.7720524045,4825669.853270673,0.03964685846166139,0.7948220048624139,0.34624010505696445,0.49679361331255034
1735208675.3615217,88,-1560795.6960899176,-4580814.772847541,4825227.197056631,0.03961899543425666,0.7948108353096863,0.3462153043865807,0.4968309851507998
1735208675.4448552,89,-1561047.499723846,-4581196.77473559,4824784.539576137,0.03959113232713511,0.7947996657250023,0.3461905036452416,0.4968683570959711
1735208675.5281885,90,-1561299.2889259588,-4581578.735293892,4824341.840870735,0.0395639561972393,0.794789661661975,0.346166353752267,0.4969033514280263
1735208675.6115217,91,-1561551.0513046093,-4581960.6171373185,4823899.059039956,0.039538123837356644,0.7947819376335808,0.3461434769679532,0.49693369467096166
1735208675.6948552,92,-1561802.8144035584,-4582342.500073318,4823456.2759423675,0.03951229140356695,0.7947742135830882,0.3461206001181883,0.4969640380007099
1735208675.7781885,93,-1562054.5630641785,-4582724.341669842,4823013.451631881,0.03948233296021795,0.7947671330775996,0.34609575529992936,0.49699504495847624
1735208675.8615217,94,-1562306.2848883665,-4583106.104531797,4822570.544218815,0.03944430270533673,0.7947613114888664,0.3460670604385911,0.49702735033423884
1735208675.9448552,95,-1562558.0074327372,-4583487.868485984,4822127.635538579,0.03940627234164997,0.7947554898834774,0.34603836549515615,0.49705965580242795
1735208676.0281885,96,-1562809.7155322512,-4583869.591090949,4821684.685657487,0.03937761708574753,0.7947506762541467,0.3460091133433225,0.4970899896260356
1735208676.1115217,97,-1563061.3967823363,-4584251.234941609,4821241.652696666,0.03936730203684494,0.7947478344846672,0.34597877097024543,0.4971164665239291
1735208676.1948552,98,-1563313.0787524881,-4584632.879884163,4820798.618468316,0.03935698695843073,0.7947449927070572,0.345948428510358,0.4971429434975737
1735208676.2781885,99,-1563564.7462712517,-4585014.483467742,4820355.543051168,0.03934104464435011,0.7947393259925767,0.3459183103081516,0.4971742204416526
1735208676.3615217,100,-1563816.3869275823,-4585396.008277277,4819912.384577179,0.03931409377352815,0.794728132869379,0.3458886306489447,0.49721488766309035
1735208676.4448552,101,-1564068.0283038632,-4585777.534178364,4819469.224835303,0.039287142825599065,0.7947169397141576,0.34585895090482355,0.4972555550008781
1735208676.5281885,102,-1564319.6552222443,-4586159.018710758,4819026.02391665,0.039258722133401786,0.7947059137723241,0.3458342656837402,0.4972925919805172
1735208676.6115217,103,-1564571.2552652261,-4586540.424449424,4818582.73996397,0.03922742604587516,0.7946952148855474,0.34581935102681816,0.4973225271582042
1735208676.6948552,104,-1564822.856028042,-4586921.831279302,4818139.454743044,0.03919612986880962,0.794684515968161,0.34580443632722485,0.4973524624215366
1735208676.7781885,105,-1565074.44232643,-4587303.196730744,4817696.128357402,0.039166516872077124,0.7946768989474824,0.3457822278129114,0.49738240673724715
1735208676.8615217,106,-1565326.0017364207,-4587684.483368734,4817252.718960623,0.03914019648728346,0.7946753109474266,0.34574575040590916,0.49741236892957225
1735208676.9448552,107,-1565577.5618661293,-4588065.771097596,4816809.30829524,0.039113876027186495,0.7946737229428275,0.3457092728945441,0.49744233120762
1735208677.0281885,108,-1565829.1075248958,-4588447.0174383,4816365.856477181,0.039091585715671284,0.7946736139806931,0.34567534155572305,0.49746784037454334
1735208677.1115217,109,-1566080.626282294,-4588828.184945866,4815922.321670842,0.0390771793920177,0.7946763984441155,0.3456463910619756,0.49748463813703575
1735208677.1948552,110,-1566332.145759294,-4589209.353543963,4815478.785595538,0.03906277302714726,0.7946791829155043,0.3456174404854,0.497501435947587
1735208677.2781885,111,-1566583.6507588276,-4589590.48074417,4815035.208379622,0.03904227642661013,0.7946798979557506,0.3455899328360993,0.4975210113062736
1735208677.3615217,112,-1566835.1288440018,-4589971.529091534,4814591.548198318,0.03900986548464391,0.7946765646062842,0.3455652478074605,0.49754602044572943
1735208677.4448552,113,-1567086.6076486614,-4590352.578529087,4814147.886747691,0.038977454449949156,0.794673231247281,0.34554056270819716,0.4975710296567371
1735208677.5281885,114,-1567338.0719693415,-4590733.586559033,4813704.184168501,0.038946132818197164,0.7946694356554067,0.3455121131132811,0.49759930008255804
1735208677.6115217,115,-1567589.5093626934,-4591114.515716461,4813260.398646793,0.03891694219199101,0.7946647357838131,0.3454762989389187,0.49763395052688963
1735208677.6948552,116,-1567840.9474754143,-4591495.445963738,4812816.611855404,0.03888775148226972,0.794660035898773,0.34544048466209104,0.49766860107035704
1735208677.7781885,117,-1568092.371097637,-4591876.334793686,4812372.783947514,0.038863636625360964,0.7946532734565154,0.345406102462429,0.49770514812638605
1735208677.8615217,118,-1568343.7677795524,-4592257.144731429,4811928.8731200015,0.03884945143989092,0.794642476030039,0.34537452161906385,0.49774540550293966
1735208677.9448552,119,-1568595.16518072,-4592637.95575868,4811484.961022449,0.0388352662138367,0.7946316785726709,0.34534294068534516,0.4977856629946707
1735208678.0281885,120,-1568846.5480848707,-4593018.72535888,4811041.007820464,0.03881698988743501,0.7946241512288552,0.34531040458054174,0.49782167659532467
1735208678.1115217,121,-1569097.9040357333,-4593399.416047191,4810596.971721765,0.03879071010719595,0.7946230211116458,0.34527599970833284,0.4978493881440385
1735208678.1948552,122,-1569349.2607057318,-4593780.107824667,4810152.934352668,0.03876443025176977,0.7946218909912032,0.3452415947376907,0.49787709977203587
1735208678.2781885,123,-1569600.6028722052,-4594160.758165391,4809708.855891195,0.03873825833165677,0.7946188265521819,0.34520799206939934,0.4979073280804333
1735208678.3615217,124,-1569851.9180724302,-4594541.329574573,4809264.6945558945,0.03871229741711758,0.7946119780207551,0.34517595874377516,0.4979424798980141
1735208678.4448552,125,-1570103.2339916741,-4594921.90207258,4808820.531949837,0.038686336428303554,0.7946051294697347,0.3451439253265028,0.4979776318161651
1735208678.5281885,126,-1570354.5354008744,-4595302.433124116,4808376.328263482,0.03866030232422496,0.794600675625777,0.34511558694521655,0.4980064032816711
1735208678.6115217,127,-1570605.8098308453,-4595682.885224434,4807932.041726228,0.038634125040258455,0.7946009064824768,0.3450944769427455,0.49802269293485396
1735208678.6948552,128,-1570857.084979719,-4596063.338413235,4807487.753917858,0.03860794768139807,0.7946011373398372,0.3450733668798781,0.49803898263464186
1735208678.7781885,129,-1571108.3456120417,-4596443.750145865,4807043.425041256,0.03858451458763484,0.7945975506178763,0.34504895359874854,0.49806343438704004
1735208678.8615217,130,-1571359.5792521774,-4596824.082907634,4806599.013336655,0.03856644992286973,0.7945864956089282,0.3450180781500483,0.49810385356402154
1735208678.9448552,131,-1571610.813611099,-4597204.4167575445,4806154.600360581,0.03854838520642115,0.7945754405683516,0.3449872026130127,0.49814427285664337
1735208679.0281885,132,-1571862.033446957,-4597584.709141578,4805710.146328352,0.038526315005412606,0.7945665248586216,0.3449559085044946,0.4981818735493325
1735208679.1115217,133,-1572113.2262776585,-4597964.922535093,4805265.609491056,0.03849640881807316,0.794561794236333,0.3449237953763969,0.4982139604723172
1735208679.1948552,134,-1572364.419827029,-4598345.137016408,4804821.0713819275,0.03846650254517135,0.7945570636005101,0.34489168215642274,0.4982460474871034
1735208679.2781885,135,-1572615.5988468227,-4598725.310022142,4804376.492228731,0.038440559494468514,0.7945501001819436,0.3448618609066704,0.4982797972567902
1735208679.3615217,136,-1572866.7508484898,-4599105.404017706,4803931.830293407,0.03842236948421384,0.7945387687686692,0.3448365232332222,0.49831680003512213
1735208679.4448552,137,-1573117.903568709,-4599485.49910073,4803487.167085893,0.03840417942191708,0.7945274373229754,0.34481118548728223,0.49835380291931997
1735208679.5281885,138,-1573369.041752848,-4599865.552698482,4803042.462846384,0.03837994208281318,0.7945169226221384,0.3447821412086864,0.4983925268222132
1735208679.6115217,139,-1573620.15290591,-4600245.527266439,4802597.675847668,0.03834387442104559,0.794508005646826,0.3447458457393622,0.498434617742084
1735208679.6948552,140,-1573871.2647774075,-4600625.502921514,4802152.887576404,0.03830780665608748,0.7944990886460019,0.3447095501661957,0.49847670878237793
1735208679.7781885,141,-1574122.362106312,-4601005.437081618,4801708.058285239,0.038276404774103566,0.7944908458442664,0.34467312493555846,0.4985174486880405
1735208679.8615217,142,-1574373.43239117,-4601385.292192282,4801263.146257824,0.03825413050559909,0.7944839219208562,0.3446364458542971,0.49855554561952303
1735208679.9448552,143,-1574624.5033943465,-4601765.148389721,4800818.232957505,0.03823185617336735,0.7944769979776363,0.34459976666809594,0.49859364266000183
1735208680.0281885,144,-1574875.559848429,-4602144.963082506,4800373.278649364,0.03820754087051162,0.7944704117790388,0.3445672059600065,0.4986285061828782
1735208680.1115217,145,-1575126.5892455182,-4602524.69870624,4799928.2416279055,0.03817923271468807,0.7944644862677637,0.34454270197988557,0.49865704422419577
1735208680.1948552,146,-1575377.6193608092,-4602904.435416408,4799483.203333186,0.03815092447787417,0.7944585607395356,0.3445181979296581,0.4986855823471614
1735208680.2781885,147,-1575628.6349204932,-4603284.130612223,4799038.124042749,0.03812530749572392,0.7944544302775359,0.3444920200013589,0.49871220726024496
1735208680.3615217,148,-1575879.6234102137,-4603663.746719348,4798592.962061979,0.03810495522691951,0.7944538114506161,0.34446256734671954,0.49873508954168544
1735208680.4448552,149,-1576130.6126180189,-4604043.363912564,4798147.798807588,0.03808460289988673,0.7944531926219257,0.3444331146078154,0.4987579718885927
1735208680.5281885,150,-1576381.5872637245,-4604422.939581761,4797702.594569556,0.03806267112983479,0.7944511768663681,0.34440379516537106,0.49878310355128497
1735208680.6115217,151,-1576632.5348265362,-4604802.436142686,4797257.307664111,0.03803764939893039,0.794446428314739,0.3443747363244732,0.4988126356536862
1735208680.6948552,152,-1576883.4831073154,-4605181.93378936,4796812.0194846885,0.03801262759643818,0.7944416797495242,0.34434567740043726,0.4988421678405796
1735208680.7781885,153,-1577134.4168194835,-4605561.389902323,4796366.69033374,0.03798709231110566,0.7944380757544904,0.3443135687735111,0.4988720158426166
1735208680.8615217,154,-1577385.3234357901,-4605940.766887379,4795921.278538379,0.03796055236491518,0.7944367108428879,0.3442754938838483,0.4989024818356234
1735208680.9448552,155,-1577636.230769947,-4606320.144957843,4795475.865468684,0.03793401234279324,0.7944353459273804,0.3442374188852523,0.49893294791579423
1735208681.0281885,156,-1577887.123528988,-4606699.481484913,4795030.411439567,0.03791272388608224,0.7944317207587608,0.3442080273849895,0.4989606192412038
1735208681.1115217,157,-1578137.989179214,-4607078.738864471,4794584.874789021,0.03790170886026216,0.794423673874292,0.34419562310354335,0.4989828233892466
1735208681.1948552,158,-1578388.8555471727,-4607457.997329094,4794139.336863783,0.03789069380292781,0.794415626966801,0.34418321878660824,0.4990050276008161
1735208681.2781885,159,-1578639.7073335242,-4607837.214240663,4793693.757991215,0.0378709445586715,0.7944086874863938,0.34416794254272637,0.4990281093698978
1735208681.3615217,160,-1578890.531998131,-4608216.35198515,4793248.096520172,0.03783410865931636,0.7944039144083263,0.3441470479104387,0.49905290801932856
1735208681.4448552,161,-1579141.3573803534,-4608595.49081436,4792802.433774081,0.03779727265457276,0.7943991413166027,0.3441261532183709,0.4990777067397089
1735208681.5281885,162,-1579392.1681744622,-4608974.588080834,4792356.730092778,0.03776643265793373,0.7943951950329905,0.34410035349431256,0.4991041125356233
1735208681.6115217,163,-1579642.9518338682,-4609353.606160618,4791910.943836008,0.037747322379582,0.7943928661982436,0.34406495799337655,0.4991336623744605
1735208681.6948552,164,-1579893.736210773,-4609732.625324783,4791465.156303833,0.03772821204655527,0.7943905373568336,0.3440295623911731,0.4991632122978405
1735208681.7781885,165,-1580144.50599307,-4610111.602916552,4791019.327848549,0.03770937601775583,0.7943870276494435,0.34399483580652945,0.4991941544560642
1735208681.8615217,166,-1580395.2486277316,-4610490.5013020625,4790573.416840776,0.037691076500327755,0.7943812078139385,0.34396141781544354,0.4992278203933322
1735208681.9448552,167,-1580645.9919797743,-4610869.40077161,4790127.50455724,0.0376727769305443,0.7943753879617829,0.34392799972874794,0.4992614864269193
1735208682.0281885,168,-1580896.7207307077,-4611248.258659092,4789681.551362719,0.0376491259509848,0.7943721099667894,0.34389305789342556,0.4992925555233047
1735208682.1115217,169,-1581147.4223210567,-4611627.037320727,4789235.515638731,0.03761500596513909,0.794373804546326,0.34385513497844705,0.4993185444485413
1735208682.1948552,170,-1581398.1246286693,-4612005.817066057,4788789.478638623,0.03758088588167522,0.7943754991307108,0.34381721195497017,0.49934453344813284
1735208682.2781885,171,-1581648.81232868,-4612384.555219663,4788343.40073964,0.03755067839970602,0.7943740139834151,0.34378102435943886,0.4993740853001405
1735208682.3615217,172,-1581899.472855175,-4612763.214127862,4787897.240334184,0.037528124905875426,0.7943663083716225,0.34374823155018386,0.4994106072664548
1735208682.4448552,173,-1582150.134098816,-4613141.874119413,4787451.07865225,0.03750557134751871,0.7943586027377839,0.34371543864710774,0.49944712933725943
1735208682.5281885,174,-1582400.7807283588,-4613520.492509582,4787004.876083567,0.03748568212990009,0.7943527068002318,0.34368494766432156,0.49947898485452025
1735208682.6115217,175,-1582651.4001714473,-4613899.031634777,4786558.591031429,0.037471005006420664,0.7943503511084173,0.34365895971924365,0.49950171144901645
1735208682.6948552,176,-1582902.0203315644,-4614277.571842981,4786112.304702459,0.03745632784094961,0.7943479954098631,0.34363297169981355,0.49952443810853403
1735208682.7781885,177,-1583152.6258710865,-4614656.070440143,4785665.977498867,0.037440291892088806,0.7943445450252067,0.3436092749108274,0.499547428533327
1735208682.8615217,178,-1583403.2042112155,-4615034.489752765,4785219.567834848,0.037421597688136174,0.794338953105029,0.34359006028520855,0.4995709350864169
1735208682.9448552,179,-1583653.7832682552,-4615412.910148054,4784773.156893639,0.03740290343069894,0.7943333611688527,0.3435708456046162,0.49959444170675965
1735208683.0281885,180,-1583904.347698212,-4615791.288922658,4784326.7050899295,0.037383241060092165,0.7943271100241478,0.3435471885693533,0.4996221194328246
1735208683.1115217,181,-1584154.8849158522,-4616169.588393183,4783880.170848806,0.037361684675748685,0.7943195692457783,0.3435148408971489,0.49965795717852973
1735208683.1948552,182,-1584405.422850286,-4616547.888946034,4783433.635330137,0.03734012822973184,0.7943120284458344,0.343482493132397,0.49969379502676764
1735208683.2781885,183,-1584655.9461511397,-4616926.147868542,4782987.058961106,0.03731911322412535,0.7943038008979227,0.343446788031876,0.4997329842262693
1735208683.3615217,184,-1584906.442226738,-4617304.327467414,4782540.4001777135,0.03729915731176508,0.7942942298303383,0.3434045148314061,0.499778729837832
1735208683.4448552,185,-1585156.9390190118,-4617682.508148266,4782093.740116418,0.03727920134231043,0.7942846587353707,0.3433622415099915,0.4998244755802741
1735208683.5281885,186,-1585407.42117122,-4618060.647189138,4781647.039216886,0.03725493793434924,0.7942770445305222,0.343323906638591,0.49986472035871515
1735208683.6115217,187,-1585657.8760852541,-4618438.706886845,4781200.255926016,0.03722224782029982,0.7942732585146401,0.34329327627686895,0.4998942039180509
